milliseconds,paper,gear,position
2751,1,1,0
2761,1,1,0
2771,1,1,0
2781,1,1,0
2791,1,1,0
2801,1,1,0
2811,1,1,0
2821,1,1,0
2831,1,1,0
2841,1,1,0
2851,1,1,0
2861,1,1,0
2871,1,1,0
2881,1,1,0
2891,1,1,0
2902,1,1,0
2911,1,1,0
2921,1,1,0
2931,1,1,0
2941,1,1,0
2951,1,1,0
2961,1,1,0
2971,1,1,0
2981,1,1,0
2991,1,1,0
3001,1,1,0
3011,1,1,0
3021,1,1,0
3031,1,1,0
3041,1,1,0
3051,1,1,0
3061,1,1,0
3072,1,1,0
3081,1,1,0
3091,1,1,0
3101,1,1,0
3111,1,1,0
3121,1,1,0
3131,1,1,0
3141,1,1,0
3151,1,1,0
3161,1,1,0
3171,1,1,0
3181,1,1,0
3191,1,1,0
3201,1,1,0
3211,1,1,0
3221,1,1,0
3231,1,1,0
3241,1,1,0
3251,1,1,0
3261,1,1,0
3271,1,1,0
3281,1,1,0
3291,1,1,0
3301,1,1,0
3311,1,1,0
3321,1,1,0
3331,1,1,0
3341,1,1,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3381,1,1,0
3391,1,1,0
3401,1,1,0
3411,1,1,0
3421,1,1,0
3431,1,1,0
3441,1,1,0
3451,1,1,0
3461,1,1,0
3471,1,1,0
3481,1,1,0
3491,1,1,0
3501,1,1,0
3511,1,1,0
3521,1,1,0
3531,1,1,0
3542,1,1,0
3551,1,1,0
3561,1,1,0
3571,1,1,0
3581,1,1,0
3591,1,1,0
3601,1,1,0
3611,1,1,0
3621,1,1,0
3631,1,1,0
3641,1,1,0
3651,1,1,0
3661,1,1,0
3671,1,1,0
3681,1,1,0
3691,1,1,0
3701,1,1,0
3712,1,1,0
3721,1,1,0
3731,1,1,0
3741,1,1,0
3751,1,1,0
3761,1,1,0
3771,1,1,0
3781,1,1,0
3791,1,1,0
3801,1,1,0
3811,1,1,0
3821,1,1,0
3831,1,1,0
3841,1,1,0
3851,1,1,0
3861,1,1,0
3871,1,1,0
3881,1,1,0
3891,1,1,0
3901,1,1,0
3911,1,1,0
3921,1,1,0
3931,1,1,0
3941,1,1,0
3951,1,1,0
3961,1,1,0
3971,1,1,0
3981,1,1,0
3991,1,1,0
4001,1,1,0
4011,1,1,0
4021,1,1,0
4031,1,1,0
4041,1,1,0
4051,1,1,0
4061,1,1,0
4071,1,1,0
4081,1,1,0
4091,1,1,0
4101,1,1,0
4111,1,1,0
4121,1,1,0
4131,1,1,0
4141,1,1,0
4151,1,1,0
4161,1,1,0
4171,1,1,0
4182,1,1,0
4191,1,1,0
4201,1,1,0
4211,1,1,0
4221,1,1,0
4231,1,1,0
4241,1,1,0
4251,1,1,0
4261,1,1,0
4271,1,1,0
4281,1,1,0
4291,1,1,0
4301,1,1,0
4311,1,1,0
4321,1,1,0
4331,1,1,0
4341,1,1,0
4352,1,1,0
4361,1,1,0
4371,1,1,0
4381,1,1,0
4391,1,1,0
4401,1,1,0
4411,1,1,0
4421,1,1,0
4431,1,1,0
4441,1,1,0
4451,1,1,0
4461,1,1,0
4471,1,1,0
4481,1,1,0
4491,1,1,0
4501,1,1,0
4511,1,1,0
4521,1,1,0
4531,1,1,0
4541,1,1,0
4551,1,1,0
4561,1,1,0
4571,1,1,0
4581,1,1,0
4591,1,1,0
4601,1,1,0
4611,1,1,0
4621,1,1,0
4631,1,1,0
4641,1,1,0
4651,1,1,0
4661,1,1,0
4671,1,1,0
4681,1,1,0
4691,1,1,0
4701,1,1,0
4711,1,1,0
4721,1,1,0
4731,1,1,0
4741,1,1,0
4751,1,1,0
4761,1,1,0
4771,1,1,0
4781,1,1,0
4791,1,1,0
4801,1,1,0
4811,1,1,0
4822,1,1,0
4831,1,1,0
4841,1,1,0
4851,1,1,0
4861,1,1,0
4871,1,1,0
4881,1,1,0
4891,1,1,0
4901,1,1,0
4911,1,1,0
4921,1,1,0
4931,1,1,0
4941,1,1,0
4951,1,1,0
4961,1,1,0
4971,1,1,0
4981,1,1,0
4992,1,1,0
5001,1,1,0
5011,1,1,0
5021,1,1,0
5031,1,1,0
5041,1,1,0
5051,1,1,0
5061,1,1,0
5071,1,1,0
5081,1,1,0
5091,1,1,0
5101,1,1,0
5111,1,1,0
5121,1,1,0
5131,1,1,0
5141,1,1,0
5151,1,1,0
5161,1,1,0
5171,1,1,0
5181,1,1,0
5191,1,1,0
5201,1,1,0
5211,1,1,0
5221,1,1,0
5231,1,1,0
5241,1,1,0
5251,1,1,0
5261,1,1,0
5271,1,1,0
5281,1,1,0
5291,1,1,0
5301,1,1,0
5311,1,1,0
5321,1,1,0
5331,1,1,0
5341,1,1,0
5351,1,1,0
5361,1,1,0
5371,1,1,0
5381,1,1,0
5391,1,1,0
5401,1,1,0
5411,1,1,0
5421,1,1,0
5431,1,1,0
5441,1,1,0
5451,1,1,0
5462,1,1,0
5471,1,1,0
5481,1,1,0
5491,1,1,0
5501,1,1,0
5511,1,1,0
5521,1,1,0
5531,1,1,0
5541,1,1,0
5551,1,1,0
5561,1,1,0
5571,1,1,0
5581,1,1,0
5591,1,1,0
5601,1,1,0
5611,1,1,0
5621,1,1,0
5632,1,1,0
5641,1,1,0
5651,1,1,0
5661,1,1,0
5671,1,1,0
5681,1,1,0
5691,1,1,0
5701,1,1,0
5711,1,1,0
5721,1,1,0
5731,1,1,0
5741,1,1,0
5751,1,1,0
5761,1,1,0
5771,1,1,0
5781,1,1,0
5791,1,1,0
5801,1,1,0
5811,1,1,0
5821,1,1,0
5831,1,1,0
5841,1,1,0
5851,1,1,0
5861,1,1,0
5871,1,1,0
5881,1,1,0
5891,1,1,0
5901,1,1,0
5911,1,1,0
5921,1,1,0
5931,1,1,0
5941,1,1,0
5951,1,1,0
5961,1,1,0
5971,1,1,0
5981,1,1,0
5991,1,1,0
6001,1,1,0
6011,1,1,0
6021,1,1,0
6031,1,1,0
6041,1,1,0
6051,1,1,0
6061,1,1,0
6071,1,1,0
6081,1,1,0
6091,1,1,0
6102,1,1,0
6111,1,1,0
6121,1,1,0
6131,1,1,0
6141,1,1,0
6151,1,1,0
6161,1,1,0
6171,1,1,0
6181,1,1,0
6191,1,1,0
6201,1,1,0
6211,1,1,0
6221,1,1,0
6231,1,1,0
6241,1,1,0
6251,1,1,0
6261,1,1,0
6272,1,1,0
6281,1,1,0
6291,1,1,0
6301,1,1,0
6311,1,1,0
6321,1,1,0
6331,1,1,0
6341,1,1,0
6351,1,1,0
6361,1,1,0
6371,1,1,0
6381,1,1,0
6391,1,1,0
6401,1,1,0
6411,1,1,0
6421,1,1,0
6431,1,1,0
6441,1,1,0
6451,1,1,0
6461,1,1,0
6471,1,1,0
6481,1,1,0
6491,1,1,0
6501,1,1,0
6511,1,1,0
6521,1,1,0
6531,1,1,0
6541,1,1,0
6551,1,1,0
6561,1,1,0
6571,1,1,0
6581,1,1,0
6591,1,1,0
6601,1,1,0
6611,1,1,0
6621,1,1,0
6631,1,1,0
6641,1,1,0
6651,1,1,0
6661,1,1,0
6671,1,1,0
6681,1,1,0
6691,1,1,0
6701,1,1,0
6711,1,1,0
6721,1,1,0
6731,1,1,0
6742,1,1,0
6751,1,1,0
6761,1,1,0
6771,1,1,0
6781,1,1,0
6791,1,1,0
6801,1,1,0
6811,1,1,0
6821,1,1,0
6831,1,1,0
6841,1,1,0
6851,1,1,0
6861,1,1,0
6871,1,1,0
6881,1,1,0
6891,1,1,0
6901,1,1,0
6912,1,1,0
6921,1,1,0
6931,1,1,0
6941,1,1,0
6951,1,1,0
6961,1,1,0
6971,1,1,0
6981,1,1,0
6991,1,1,0
7001,1,1,0
7011,1,1,0
7021,1,1,0
7031,1,1,0
7041,1,1,0
7051,1,1,0
7061,1,1,0
7071,1,1,0
7081,1,1,0
7091,1,1,0
7101,1,1,0
7111,1,1,0
7121,1,1,0
7131,1,1,0
7141,1,1,0
7151,1,1,0
7161,1,1,0
7171,1,1,0
7181,1,1,0
7191,1,1,0
7201,1,1,0
7211,1,1,0
7221,1,1,0
7231,1,1,0
7241,1,1,0
7251,1,1,0
7261,1,1,0
7271,1,1,0
7281,1,1,0
7291,1,1,0
7301,1,1,0
7311,1,1,0
7321,1,1,0
7331,1,1,0
7341,1,1,0
7351,1,1,0
7361,1,1,0
7371,1,1,0
7382,1,1,0
7391,1,1,0
7401,1,1,0
7411,1,1,0
7421,1,1,0
7431,1,1,0
7441,1,1,0
7451,1,1,0
7461,1,1,0
7471,1,1,0
7481,1,1,0
7491,1,1,0
7501,1,1,0
7511,1,1,0
7521,1,1,0
7531,1,1,0
7541,1,1,0
7552,1,1,0
7561,1,1,0
7571,1,1,0
7581,1,1,0
7591,1,1,0
7601,1,1,0
7611,1,1,0
7621,1,1,0
7631,1,1,0
7641,1,1,0
7651,1,1,0
7661,1,1,0
7671,1,1,0
7681,1,1,0
7691,1,1,0
7701,1,1,0
7711,1,1,0
7721,1,1,0
7731,1,1,0
7741,1,1,0
7751,1,1,0
7761,1,1,0
7771,1,1,0
7781,1,1,0
7791,1,1,0
7801,1,1,0
7811,1,1,0
7821,1,1,0
7831,1,1,0
7841,1,1,0
7851,1,1,0
7861,1,1,0
7871,1,1,0
7881,1,1,0
7891,1,1,0
7901,1,1,0
7911,1,1,0
7921,1,1,0
7931,1,1,0
7941,1,1,0
7951,1,1,0
7961,1,1,0
7971,1,1,0
7981,1,1,0
7991,1,1,0
8001,1,1,0
8011,1,1,0
8022,1,1,0
8031,1,1,0
8041,1,1,0
8051,1,1,0
8061,1,1,0
8071,1,1,0
8081,1,1,0
8091,1,1,0
8101,1,1,0
8111,1,1,0
8121,1,1,0
8131,1,1,0
8141,1,1,0
8151,1,1,0
8161,1,1,0
8171,1,1,0
8181,1,1,0
8192,1,1,0
8201,1,1,0
8211,1,1,0
8221,1,1,0
8231,1,1,0
8241,1,1,0
8251,1,1,0
8261,1,1,0
8271,1,1,0
8281,1,1,0
8291,1,1,0
8301,1,1,0
8311,1,1,0
8321,1,1,0
8331,1,1,0
8341,1,1,0
8351,1,1,0
8361,1,1,0
8371,1,1,0
8381,1,1,0
8391,1,1,0
8401,1,1,0
8411,1,1,0
8421,1,1,0
8431,1,1,0
8441,1,1,0
8451,1,1,0
8461,1,1,0
8471,1,1,0
8481,1,1,0
8491,1,1,0
8501,1,1,0
8511,1,1,0
8521,1,1,0
8531,1,1,0
8541,1,1,0
8551,1,1,0
8561,1,1,0
8571,1,1,0
8581,1,1,0
8591,1,1,0
8601,1,1,0
8611,1,1,0
8621,1,1,0
8631,1,1,0
8641,1,1,0
8651,1,1,0
8662,1,1,0
8671,1,1,0
8681,1,1,0
8691,1,1,0
8701,1,1,0
8711,1,1,0
8721,1,1,0
8731,1,1,0
8741,1,1,0
8751,1,1,0
8761,1,1,0
8771,1,1,0
8781,1,1,0
8791,1,1,0
8801,1,1,0
8811,1,1,0
8821,1,1,0
8832,1,1,0
8841,1,1,0
8851,1,1,0
8861,1,1,0
8871,1,1,0
8881,1,1,0
8891,1,1,0
8901,1,1,0
8911,1,1,0
8921,1,1,0
8931,1,1,0
8941,1,1,0
8951,1,1,0
8961,1,1,0
8971,1,1,0
8981,1,1,0
8991,1,1,0
9001,1,1,0
9011,1,1,0
9021,1,1,0
9031,1,1,0
9041,1,1,0
9051,1,1,0
9061,1,1,0
9071,1,1,0
9081,1,1,0
9091,1,1,0
9101,1,1,0
9111,1,1,0
9121,1,1,0
9131,1,1,0
9141,1,1,0
9151,1,1,0
9161,1,1,0
9171,1,1,0
9181,1,1,0
9191,1,1,0
9201,1,1,0
9211,1,1,0
9221,1,1,0
9231,1,1,0
9241,1,1,0
9251,1,1,0
9261,1,1,0
9271,1,1,0
9281,1,1,0
9291,1,1,0
9302,1,1,0
9311,1,1,0
9321,1,1,0
9331,1,1,0
9341,1,1,0
9351,1,1,0
9361,1,1,0
9371,1,1,0
9381,1,1,0
9391,1,1,0
9401,1,1,0
9411,1,1,0
9421,1,1,0
9431,1,1,0
9441,1,1,0
9451,1,1,0
9461,1,1,0
9472,1,1,0
9481,1,1,0
9491,1,1,0
9501,1,1,0
9511,1,1,0
9521,1,1,0
9531,1,1,0
9541,1,1,0
9551,1,1,0
9561,1,1,0
9571,1,1,0
9581,1,1,0
9591,1,1,0
9601,1,1,0
9611,1,1,0
9621,1,1,0
9631,1,1,0
9641,1,1,0
9651,1,1,0
9661,1,1,0
9671,1,1,0
9681,1,1,0
9691,1,1,0
9701,1,1,0
9711,1,1,0
9721,1,1,0
9731,1,1,0
9741,1,1,0
9751,1,1,0
9761,1,1,0
9771,1,1,0
9781,1,1,0
9791,1,1,0
9801,1,1,0
9811,1,1,0
9821,1,1,0
9831,1,1,0
9841,1,1,0
9851,1,1,0
9861,1,1,0
9871,1,1,0
9881,1,1,0
9891,1,1,0
9901,1,1,0
9911,1,1,0
9921,1,1,0
9931,1,1,0
9942,1,1,0
9951,1,1,0
9961,1,1,0
9971,1,1,0
9981,1,1,0
9991,1,1,0
10001,1,1,0
10011,1,1,0
10021,1,1,0
10031,1,1,0
10041,1,1,0
10051,1,1,0
10061,1,1,0
10071,1,1,0
10081,1,1,0
10091,1,1,0
10101,1,1,0
10112,1,1,0
10121,1,1,0
10131,1,1,0
10141,1,1,0
10151,1,1,0
10161,1,1,0
10171,1,1,0
10181,1,1,0
10191,1,1,0
10201,1,1,0
10211,1,1,0
10221,1,1,0
10231,1,1,0
10241,1,1,0
10251,1,1,0
10261,1,1,0
10271,1,1,0
10281,1,1,0
10291,1,1,0
10301,1,1,0
10311,1,1,0
10321,1,1,0
10331,1,1,0
10341,1,1,0
10351,1,1,0
10361,1,1,0
10371,1,1,0
10381,1,1,0
10391,1,1,0
10401,1,1,0
10411,1,1,0
10421,1,1,0
10431,1,1,0
10441,1,1,0
10451,1,1,0
10461,1,1,0
10471,1,1,0
10481,1,1,0
10491,1,1,0
10501,1,1,0
10511,1,1,0
10521,1,1,0
10531,1,1,0
10541,1,1,0
10551,1,1,0
10561,1,1,0
10571,1,1,0
10582,1,1,0
10591,1,1,0
10601,1,1,0
10611,1,1,0
10621,1,1,0
10631,1,1,0
10641,1,1,0
10651,1,1,0
10661,1,1,0
10671,1,1,0
10681,1,1,0
10691,1,1,0
10701,1,1,0
10711,1,1,0
10721,1,1,0
10731,1,1,0
10741,1,1,0
10752,1,1,0
10761,1,1,0
10771,1,1,0
10781,1,1,0
10791,1,1,0
10801,1,1,0
10811,1,1,0
10821,1,1,0
10831,1,1,0
10841,1,1,0
10851,1,1,0
10861,1,1,0
10871,1,1,0
10881,1,1,0
10891,1,1,0
10901,1,1,0
10911,1,1,0
10921,1,1,0
10931,1,1,0
10941,1,1,0
10951,1,1,0
10961,1,1,0
10971,1,1,0
10981,1,1,0
10991,1,1,0
11001,1,1,0
11011,1,1,0
11021,1,1,0
11031,1,1,0
11041,1,1,0
11051,1,1,0
11061,1,1,0
11071,1,1,0
11081,1,1,0
11091,1,1,0
11101,1,1,0
11111,1,1,0
11121,1,1,0
11131,1,1,0
11141,1,1,0
11151,1,1,0
11161,1,1,0
11171,1,1,0
11181,1,1,0
11191,1,1,0
11201,1,1,0
11211,1,1,0
11222,1,1,0
11231,1,1,0
11241,1,1,0
11251,1,1,0
11261,1,1,0
11271,1,1,0
11281,1,1,0
11291,1,1,0
11301,1,1,0
11311,1,1,0
11321,1,1,0
11331,1,1,0
11341,1,1,0
11351,1,1,0
11361,1,1,0
11371,1,1,0
11381,1,1,0
11392,1,1,0
11401,1,1,0
11411,1,1,0
11421,1,1,0
11431,1,1,0
11441,1,1,0
11451,1,1,0
11461,1,1,0
11471,1,1,0
11481,1,1,0
11491,1,1,0
11501,1,1,0
11511,1,1,0
11521,1,1,0
11531,1,1,0
11541,1,1,0
11551,1,1,0
11561,1,1,0
11571,1,1,0
11581,1,1,0
11591,1,1,0
11601,1,1,0
11611,1,1,0
11621,1,1,0
11631,1,1,0
11641,1,1,0
11651,1,1,0
11661,1,1,0
11671,1,1,0
11681,1,1,0
11691,1,1,0
11701,1,1,0
11711,1,1,0
11721,1,1,0
11731,1,1,0
11741,1,1,0
11751,1,1,0
11761,1,1,0
11771,1,1,0
11781,1,1,0
11791,1,1,0
11801,1,1,0
11811,1,1,0
11821,1,1,0
11831,1,1,0
11841,1,1,0
11851,1,1,0
11862,1,1,0
11871,1,1,0
11881,1,1,0
11891,1,1,0
11901,1,1,0
11911,1,1,0
11921,1,1,0
11931,1,1,0
11941,1,1,0
11951,1,1,0
11961,1,1,0
11971,1,1,0
11981,1,1,0
11991,1,1,0
12001,1,1,0
12011,1,1,0
12021,1,1,0
12032,1,1,0
12041,1,1,0
12051,1,1,0
12061,1,1,0
12071,1,1,0
12081,1,1,0
12091,1,1,0
12101,1,1,0
12111,1,1,0
12121,1,1,0
12131,1,1,0
12141,1,1,0
12151,1,1,0
12161,1,1,0
12171,1,1,0
12181,1,1,0
12191,1,1,0
12201,1,1,0
12211,1,1,0
12221,1,1,0
12231,1,1,0
12241,1,1,0
12251,1,1,0
12261,1,1,0
12271,1,1,0
12281,1,1,0
12291,1,1,0
12301,1,1,0
12311,1,1,0
12321,1,1,0
12331,1,1,0
12341,1,1,0
12351,1,1,0
12361,1,1,0
12371,1,1,0
12381,1,1,0
12391,1,1,0
12401,1,1,0
12411,1,1,0
12421,1,1,0
12431,1,1,0
12441,1,1,0
12451,1,1,0
12461,1,1,0
12471,1,1,0
12481,1,1,0
12491,1,1,0
12502,1,1,0
12511,1,1,0
12521,1,1,0
12531,1,1,0
12541,1,1,0
12551,1,1,0
12561,1,1,0
12571,1,1,0
12581,1,1,0
12591,1,1,0
12601,1,1,0
12611,1,1,0
12621,1,1,0
12631,1,1,0
12641,1,1,0
12651,1,1,0
12661,1,1,0
12672,1,1,0
12681,1,1,0
12691,1,1,0
12701,1,1,0
12711,1,1,0
12721,1,1,0
12731,1,1,0
12741,1,1,0
12751,1,1,0
12761,1,1,0
12771,1,1,0
12781,1,1,0
12791,1,1,0
12801,1,1,0
12811,1,1,0
12821,1,1,0
12831,1,1,0
12841,1,1,0
12851,1,1,0
12861,1,1,0
12871,1,1,0
12881,1,1,0
12891,1,1,0
12901,1,1,0
12911,1,1,0
12921,1,1,0
12931,1,1,0
12941,1,1,0
12951,1,1,0
12961,1,1,0
12971,1,1,0
12981,1,1,0
12991,1,1,0
13001,1,1,0
13011,1,1,0
13021,1,1,0
13031,1,1,0
13041,1,1,0
13051,1,1,0
13061,1,1,0
13071,1,1,0
13081,1,1,0
13091,1,1,0
13101,1,1,0
13111,1,1,0
13121,1,1,0
13131,1,1,0
13142,1,1,0
13151,1,1,0
13161,1,1,0
13171,1,1,0
13181,1,1,38
13191,1,1,161
13201,1,1,357
13211,1,1,582
13221,1,1,818
13231,1,1,1033
13241,1,1,1275
13251,1,1,1509
13261,1,1,1677
13271,1,1,1746
13281,1,1,1776
13291,1,1,1791
13301,1,1,1794
13312,1,1,1800
13321,1,1,1800
13331,1,1,1703
13341,1,1,1535
13351,1,1,1320
13361,1,1,1111
13371,1,1,873
13381,1,1,634
13391,1,1,393
13401,1,1,202
13411,1,1,80
13421,1,1,33
13431,1,1,13
13441,1,1,8
13451,1,1,5
13461,1,1,0
13471,1,1,1
13481,1,1,1
13491,1,1,0
13501,1,1,1
13511,1,1,1
13521,1,1,1
13531,1,1,1
13541,1,1,1
13551,1,1,1
13561,1,1,1
13571,1,1,1
13581,1,1,1
13591,1,1,1
13601,1,1,1
13611,1,1,1
13621,1,1,1
13631,1,1,1
13641,1,1,1
13651,1,1,1
13661,1,1,1
13671,1,1,1
13681,1,1,1
13691,1,1,1
13701,1,1,1
13711,1,1,1
13721,1,1,1
13731,1,1,1
13741,1,1,1
13751,1,1,1
13761,1,1,1
13771,1,1,1
13782,1,1,1
13791,1,1,1
13801,1,1,1
13811,1,1,1
13821,1,1,1
13831,1,1,1
13841,1,1,1
13851,1,1,1
13861,1,1,39
13871,1,1,162
13881,1,1,357
13891,1,1,582
13901,1,1,818
13911,1,1,1033
13921,1,1,1275
13931,1,1,1509
13941,1,1,1677
13952,1,1,1750
13961,1,1,1776
13971,1,1,1790
13981,1,1,1795
13991,1,1,1800
14001,1,1,1800
14011,1,1,1800
14021,1,1,1800
14031,1,1,1800
14041,1,1,1800
14051,1,1,1800
14061,1,1,1800
14071,1,1,1800
14081,1,1,1800
14091,1,1,1800
14101,1,1,1800
14111,1,1,1800
14121,1,1,1800
14131,1,1,1800
14141,1,1,1800
14151,1,1,1800
14161,1,1,1800
14171,1,1,1800
14181,1,1,1800
14191,1,1,1800
14201,1,1,1800
14211,1,1,1800
14221,1,1,1800
14231,1,1,1800
14241,1,1,1800
14251,1,1,1800
14261,1,1,1800
14271,1,1,1800
14281,1,1,1800
14291,1,1,1800
14301,1,1,1800
14311,1,1,1800
14321,1,1,1800
14331,1,1,1800
14341,1,1,1710
14351,1,1,1546
14361,1,1,1330
14371,1,1,1098
14381,1,1,883
14391,1,1,643
14401,1,1,402
14411,1,1,192
14422,1,1,76
14431,1,1,35
14441,1,1,14
14451,1,1,8
14461,1,1,5
14471,1,1,0
14481,1,1,0
14491,1,1,0
14501,1,1,0
14511,1,1,0
14521,1,1,0
14531,1,1,0
14541,1,1,0
14551,1,1,0
14561,1,1,0
14571,1,1,0
14581,1,1,0
14592,1,1,0
14601,1,1,0
14611,1,1,0
14621,1,1,0
14631,1,1,0
14641,1,1,0
14651,1,1,0
14661,1,1,0
14671,1,1,0
14681,1,1,0
14691,1,1,0
14701,1,1,0
14711,1,1,0
14721,1,1,0
14731,1,1,0
14741,1,1,0
14751,1,1,0
14761,1,1,0
14771,1,1,0
14781,1,1,0
14791,1,1,0
14801,1,1,0
14811,1,1,0
14821,1,1,0
14831,1,1,0
14841,1,1,0
14851,1,1,0
14861,1,1,0
14871,1,1,29
14881,1,1,165
14891,1,1,343
14901,1,1,567
14911,1,1,803
14921,1,1,1043
14931,1,1,1285
14941,1,1,1502
14951,1,1,1742
14961,1,1,1983
14971,1,1,2225
14981,1,1,2443
14991,1,1,2684
15001,1,1,2925
15011,1,1,3168
15021,1,1,3386
15031,1,1,3628
15041,1,1,3868
15051,1,1,4110
15062,1,1,4352
15071,1,1,4569
15081,1,1,4811
15091,1,1,5052
15101,1,1,5294
15111,1,1,5511
15121,1,1,5753
15131,1,1,5994
15141,1,1,6236
15151,1,1,6452
15161,1,1,6694
15171,1,1,6935
15181,1,1,7178
15191,1,1,7395
15201,1,1,7637
15211,1,1,7878
15221,1,1,8120
15232,1,1,8361
15241,1,1,8580
15251,1,1,8822
15261,1,1,9065
15271,1,1,9305
15281,1,1,9521
15291,1,1,9763
15301,1,1,10007
15311,1,1,10247
15321,1,1,10464
15331,1,1,10704
15341,1,1,10946
15351,1,1,11187
15361,1,1,11404
15371,1,1,11646
15381,1,1,11888
15391,1,1,12130
15401,1,1,12371
15411,1,1,12589
15421,1,1,12832
15431,1,1,13073
15441,1,1,13314
15451,1,1,13532
15461,1,1,13775
15471,1,1,14015
15481,1,1,14257
15491,1,1,14474
